Subject,Condition,PedestalContrast,TargetContrast,TargetInterval,IsCorrect,ResponseTime
P5,3,15.849,2.512,2,1,504.245
P5,4,15.849,5.012,1,0,696.999
P5,5,15.849,7.079,2,1,1283.808
P5,6,15.849,7.079,2,1,464.099
P5,1,15.849,7.079,2,1,315.512
P5,6,15.849,7.079,2,1,395.558
P5,1,15.849,5.012,2,1,209.553
P5,8,15.849,6.31,2,1,312.356
P5,1,15.849,5.012,1,0,988.773
P5,5,15.849,5.012,2,1,290.698
P5,6,15.849,5.012,2,1,734.795
P5,1,15.849,7.079,2,1,409.954
P5,7,15.849,4.467,2,1,351.537
P5,6,15.849,5.012,1,1,329.639
P5,7,15.849,3.162,2,1,437.085
P5,6,15.849,5.012,1,1,378.523
P5,6,15.849,3.548,1,1,312.787
P5,6,15.849,3.548,2,1,597.774
P5,2,15.849,3.548,2,1,307.666
P5,3,15.849,2.512,1,0,349.094
P5,3,15.849,3.548,1,1,230.071
P5,7,15.849,3.162,1,0,187.324
P5,3,15.849,2.512,2,1,469.565
P5,3,15.849,2.512,1,1,307.963
P5,1,15.849,7.079,2,1,1174.165
P5,2,15.849,2.512,2,1,316.84
P5,3,15.849,2.512,2,1,440.877
P5,8,15.849,6.31,2,1,218.089
P5,2,15.849,2.512,1,0,204.853
P5,2,15.849,3.548,1,0,282.543
P5,4,15.849,7.079,2,1,343.134
P5,5,15.849,5.012,2,1,338.749
P5,6,15.849,3.548,2,1,284.623
P5,3,15.849,1.778,2,1,409.651
P5,8,15.849,4.467,2,0,539.317
P5,2,15.849,5.012,2,1,299.805
P5,6,15.849,2.512,2,1,310.491
P5,3,15.849,1.778,2,1,386.787
P5,6,15.849,2.512,2,1,234.782
P5,6,15.849,2.512,2,1,296.746
P5,3,15.849,1.778,1,0,150.967
P5,3,15.849,2.512,2,1,320.888
P5,4,15.849,7.079,2,1,372.176
P5,5,15.849,5.012,1,0,379.965
P5,2,15.849,5.012,2,1,274.158
P5,6,15.849,1.778,2,1,1566.337
P5,1,15.849,5.012,1,0,644.531
P5,5,15.849,7.079,2,0,453.53
P5,3,15.849,1.778,1,0,1148.358
P5,5,15.849,10.0,2,1,377.877
P5,7,15.849,4.467,1,0,302.351
P5,4,15.849,7.079,2,1,339.876
P5,3,15.849,2.512,2,1,329.051
P5,8,15.849,6.31,1,0,288.224
P5,3,15.849,2.512,1,0,457.896
P5,3,15.849,3.548,2,1,409.879
P5,2,15.849,3.548,1,1,344.728
P5,6,15.849,1.778,2,1,381.451
P5,7,15.849,6.31,2,1,674.069
P5,5,15.849,7.079,2,1,348.707
P5,5,15.849,7.079,2,1,406.63
P5,3,15.849,3.548,1,1,430.509
P5,5,15.849,7.079,1,1,257.305
P5,5,15.849,5.012,1,1,188.385
P5,2,15.849,3.548,1,0,406.49
P5,7,15.849,6.31,1,1,170.929
P5,7,15.849,4.467,2,1,299.121
P5,6,15.849,1.778,1,1,267.898
P5,7,15.849,4.467,2,1,237.404
P5,8,15.849,8.913,2,1,374.331
P5,8,15.849,8.913,2,1,268.832
P5,2,15.849,5.012,2,1,173.402
P5,6,15.849,1.259,2,1,232.822
P5,2,15.849,5.012,2,1,188.318
P5,2,15.849,3.548,1,0,210.648
P5,2,15.849,5.012,2,0,308.456
P5,2,15.849,7.079,2,1,207.375
P5,7,15.849,4.467,2,1,373.343
P5,2,15.849,7.079,1,0,413.823
P5,2,15.849,10.0,1,1,397.493
P5,5,15.849,5.012,2,1,265.37
P5,2,15.849,10.0,1,0,1374.927
P5,6,15.849,1.259,2,0,394.517
P5,8,15.849,8.913,2,1,368.793
P5,6,15.849,1.778,2,1,335.259
P5,6,15.849,1.778,1,0,314.07
P5,5,15.849,5.012,2,0,356.969
P5,7,15.849,3.162,2,1,193.141
P5,4,15.849,5.012,2,1,380.633
P5,4,15.849,5.012,1,0,447.821
P5,6,15.849,2.512,2,1,346.343
P5,2,15.849,14.125,1,1,549.221
P5,2,15.849,10.0,1,1,267.051
P5,2,15.849,10.0,1,1,220.226
P5,7,15.849,3.162,1,1,480.551
P5,4,15.849,7.079,2,1,519.775
P5,8,15.849,6.31,1,0,404.834
P5,2,15.849,10.0,1,1,487.142
P5,5,15.849,7.079,2,0,323.986
P5,4,15.849,7.079,1,1,451.004
P5,8,15.849,8.913,2,0,724.638
P5,5,15.849,10.0,1,1,372.844
P5,4,15.849,5.012,2,1,366.622
P5,4,15.849,5.012,1,0,407.865
P5,7,15.849,3.162,2,0,384.524
P5,2,15.849,7.079,2,1,233.336
P5,7,15.849,4.467,2,1,321.51
P5,8,15.849,12.589,1,0,242.713
P5,8,15.849,17.783,1,1,326.335
P5,8,15.849,17.783,2,1,249.494
P5,8,15.849,17.783,1,1,542.307
P5,7,15.849,3.162,1,0,490.03
P5,2,15.849,7.079,1,1,463.519
P5,7,15.849,4.467,1,1,218.791
P5,8,15.849,12.589,1,0,412.243
P5,6,15.849,1.778,2,0,247.701
P5,8,15.849,17.783,1,1,713.646
P5,6,15.849,2.512,1,0,417.7
P5,2,15.849,7.079,2,1,1530.363
P5,6,15.849,3.548,2,1,292.901
P5,7,15.849,4.467,2,1,409.64
P5,2,15.849,5.012,2,1,245.222
P5,6,15.849,3.548,1,0,419.1
P5,7,15.849,4.467,1,0,294.098
P5,8,15.849,17.783,1,1,385.453
P5,6,15.849,5.012,2,1,414.769
P5,6,15.849,5.012,2,1,295.855
P5,6,15.849,3.548,2,1,169.429
P5,8,15.849,17.783,1,0,109.25
P5,2,15.849,5.012,2,1,215.865
P5,7,15.849,6.31,1,0,206.515
P5,7,15.849,8.913,1,1,1304.809
P5,2,15.849,5.012,1,1,390.246
P5,6,15.849,3.548,2,1,339.143
P5,2,15.849,3.548,2,1,292.804
P5,6,15.849,3.548,1,0,312.773
P5,7,15.849,6.31,2,1,195.17
P5,8,15.849,25.119,2,1,281.386
P5,2,15.849,3.548,2,0,504.858
P5,2,15.849,5.012,2,1,292.808
P5,2,15.849,5.012,1,1,544.068
P5,7,15.849,6.31,2,1,223.609
P5,6,15.849,5.012,1,1,206.902
P5,7,15.849,6.31,2,1,200.054
P5,6,15.849,3.548,1,0,258.071
P5,7,15.849,4.467,1,1,1821.821
P5,7,15.849,4.467,1,0,648.95
P5,6,15.849,5.012,1,1,612.667
P5,2,15.849,3.548,2,1,850.262
P5,2,15.849,3.548,2,1,297.201
P5,6,15.849,5.012,2,1,301.089
P5,6,15.849,5.012,1,0,182.076
P5,2,15.849,3.548,2,1,155.033
P5,2,15.849,2.512,1,0,300.026
P5,6,15.849,7.079,2,1,292.361
P5,8,15.849,12.589,1,1,820.332
P5,2,15.849,10.0,1,1,283.741
P5,8,15.849,12.589,1,1,314.225
P5,7,15.849,12.589,1,1,196.98
P5,6,15.849,10.0,1,1,240.225
P5,8,15.849,12.589,2,1,214.045
P5,5,15.849,10.0,2,0,320.6
P5,6,15.849,10.0,1,0,348.56
P5,4,15.849,10.0,1,1,920.269
P5,5,15.849,19.953,2,1,470.743
P5,1,15.849,10.0,2,1,336.227
P5,8,15.849,6.31,1,1,99.431
P5,5,15.849,19.953,2,1,316.901
P5,1,15.849,10.0,1,0,118.139
P5,3,15.849,10.0,1,1,255.691
P5,5,15.849,19.953,1,1,216.119
P5,5,15.849,10.0,2,1,379.704
P5,4,15.849,10.0,2,1,234.19
P5,8,15.849,6.31,2,1,93.07
P5,3,15.849,10.0,2,1,180.292
P5,3,15.849,10.0,1,1,184.945
P5,5,15.849,10.0,2,1,281.603
P5,3,15.849,5.012,1,0,165.548
P5,5,15.849,10.0,1,1,327.231
P5,8,15.849,6.31,1,0,278.155
P5,7,15.849,12.589,1,1,82.584
P5,5,15.849,7.079,2,1,365.695
P5,3,15.849,10.0,2,1,307.076
P5,2,15.849,10.0,2,1,243.427
P5,7,15.849,12.589,2,1,556.461
P5,7,15.849,6.31,1,0,331.6
P5,2,15.849,10.0,1,0,585.984
P5,8,15.849,12.589,2,1,195.423
P5,5,15.849,7.079,1,1,346.383
P5,3,15.849,10.0,2,1,276.992
P5,6,15.849,19.953,1,1,214.138
P5,1,15.849,19.953,2,1,224.043
P5,3,15.849,10.0,1,1,281.352
P5,4,15.849,10.0,1,1,162.164
P5,2,15.849,19.953,1,1,168.493
P5,4,15.849,5.012,1,1,626.062
P5,2,15.849,10.0,1,1,525.334
P5,5,15.849,7.079,1,1,396.936
P5,3,15.849,7.079,1,1,382.217
P5,2,15.849,10.0,1,1,475.252
P5,1,15.849,19.953,2,1,336.184
P5,2,15.849,10.0,1,1,210.318
P5,7,15.849,12.589,1,1,126.153
P5,7,15.849,12.589,1,1,63.02
P5,5,15.849,5.012,2,1,402.939
P5,6,15.849,19.953,2,1,773.144
P5,5,15.849,5.012,1,0,1034.742
P5,6,15.849,10.0,1,1,221.841
P5,5,15.849,7.079,2,1,417.386
P5,7,15.849,12.589,2,1,136.681
P5,2,15.849,7.079,2,1,120.142
P5,5,15.849,7.079,1,1,254.535
P5,3,15.849,7.079,1,1,236.774
P5,6,15.849,10.0,1,1,458.722
P5,2,15.849,7.079,1,0,486.369
P5,4,15.849,5.012,2,1,529.8
P5,4,15.849,5.012,1,1,129.799
P5,2,15.849,10.0,2,1,377.488
P5,2,15.849,10.0,1,1,441.175
P5,2,15.849,7.079,2,1,282.914
P5,6,15.849,10.0,1,1,415.149
P5,4,15.849,2.512,1,1,421.78
P5,1,15.849,10.0,2,1,391.69
P5,8,15.849,8.913,2,1,308.48
P5,2,15.849,7.079,1,0,414.518
P5,8,15.849,8.913,2,1,416.858
P5,6,15.849,7.079,1,1,589.277
P5,2,15.849,10.0,2,1,369.886
P5,8,15.849,8.913,1,1,459.484
P5,6,15.849,7.079,1,1,389.685
P5,1,15.849,10.0,2,1,325.586
P5,6,15.849,7.079,1,1,282.862
P5,5,15.849,5.012,2,0,326.154
P5,2,15.849,10.0,1,1,1003.349
P5,2,15.849,7.079,1,1,413.665
P5,5,15.849,7.079,1,1,397.0
P5,3,15.849,7.079,2,1,445.682
P5,7,15.849,8.913,2,1,431.639
P5,1,15.849,10.0,1,0,544.019
P5,1,15.849,14.125,1,1,264.564
P5,6,15.849,5.012,2,0,310.211
P5,4,15.849,2.512,2,1,427.29
P5,7,15.849,8.913,2,1,241.184
P5,5,15.849,7.079,2,1,279.398
P5,5,15.849,7.079,2,1,245.039
P5,5,15.849,5.012,2,1,201.32
P5,8,15.849,6.31,1,0,148.58
P5,7,15.849,8.913,2,1,163.266
P5,3,15.849,5.012,1,0,351.092
P5,4,15.849,2.512,1,1,330.239
P5,3,15.849,7.079,2,0,455.391
P5,7,15.849,6.31,2,1,165.358
P5,8,15.849,8.913,2,1,503.447
P5,1,15.849,10.0,2,1,272.723
P5,4,15.849,1.259,2,1,389.087
P5,7,15.849,6.31,2,1,73.859
P5,4,15.849,1.259,1,1,2.282
P5,7,15.849,6.31,1,1,306.265
P5,2,15.849,7.079,1,1,429.585
P5,4,15.849,1.259,1,0,367.054
P5,3,15.849,10.0,2,1,370.658
P5,5,15.849,5.012,1,0,414.533
P5,8,15.849,8.913,1,1,373.225
P5,6,15.849,7.079,1,1,319.217
P5,5,15.849,7.079,1,1,283.118
P5,6,15.849,7.079,1,1,602.596
P5,7,15.849,4.467,1,0,1037.947
P5,7,15.849,6.31,2,1,268.308
P5,4,15.849,2.512,1,1,361.923
P5,1,15.849,10.0,2,1,617.28
P5,1,15.849,10.0,2,1,330.992
P5,7,15.849,6.31,2,1,693.095
P5,4,15.849,1.778,2,1,394.506
P5,1,15.849,7.079,1,0,217.788
P5,2,15.849,7.079,2,1,154.629
P5,5,15.849,7.079,2,1,254.862
P5,8,15.849,8.913,1,0,393.762
P5,1,15.849,10.0,1,0,207.567
P5,7,15.849,6.31,2,1,240.763
P5,8,15.849,12.589,2,1,203.296
P5,4,15.849,1.778,2,1,379.2
P5,7,15.849,4.467,2,1,209.462
P5,4,15.849,1.778,2,1,198.074
P5,1,15.849,14.125,1,0,311.968
P5,8,15.849,8.913,1,0,488.569
P5,5,15.849,5.012,2,1,271.512
P5,4,15.849,1.259,1,0,257.933
P5,6,15.849,7.079,1,0,350.614
P5,5,15.849,5.012,1,1,631.957
P5,3,15.849,10.0,1,1,197.065
P5,6,15.849,10.0,2,1,239.799
P5,1,15.849,19.953,1,1,180.101
P5,6,15.849,7.079,1,1,236.067
P5,8,15.849,12.589,1,1,415.004
P5,4,15.849,1.778,2,1,331.1
P5,5,15.849,5.012,2,1,342.859
P5,5,15.849,3.548,1,0,427.349
P5,4,15.849,1.778,1,0,366.672
P5,3,15.849,10.0,1,1,271.786
P5,7,15.849,4.467,2,1,176.223
P5,4,15.849,2.512,1,1,306.363
P5,6,15.849,7.079,2,1,328.732
P5,8,15.849,12.589,1,0,381.354
P5,4,15.849,2.512,1,1,246.019
P5,1,15.849,19.953,2,1,331.578
P5,8,15.849,17.783,1,1,476.938
P5,5,15.849,5.012,2,1,227.115
P5,8,15.849,17.783,2,1,215.029
P5,3,15.849,7.079,2,1,325.747
P5,7,15.849,4.467,1,0,257.386
P5,1,15.849,19.953,1,1,154.843
P5,6,15.849,7.079,2,1,318.487
P5,4,15.849,1.778,2,1,282.607
P5,4,15.849,1.778,2,1,261.239
P5,1,15.849,14.125,2,1,259.028
P5,1,15.849,14.125,2,1,212.288
P5,6,15.849,5.012,2,1,276.653
P5,1,15.849,14.125,2,1,159.451
P5,8,15.849,12.589,2,1,288.403
P5,2,15.849,5.012,2,1,629.283
P5,1,15.849,10.0,1,1,679.464
P5,8,15.849,12.589,2,0,313.662
P5,8,15.849,17.783,2,1,318.714
P5,8,15.849,17.783,1,1,345.726
P5,1,15.849,10.0,2,1,179.999
P5,8,15.849,12.589,2,1,187.598
P5,7,15.849,6.31,2,1,167.395
P5,1,15.849,10.0,1,0,304.976
P5,5,15.849,5.012,2,1,328.531
P5,6,15.849,5.012,2,1,338.272
P5,5,15.849,5.012,2,1,472.689
P5,2,15.849,5.012,1,0,286.201
P5,5,15.849,3.548,2,1,331.158
P5,4,15.849,1.778,2,1,190.677
P5,1,15.849,14.125,2,1,272.202
P5,7,15.849,4.467,1,0,643.943
P5,6,15.849,5.012,2,1,323.48
P5,6,15.849,3.548,1,0,418.345
P5,4,15.849,1.259,2,1,324.222
P5,2,15.849,7.079,1,1,390.792
P5,4,15.849,1.259,1,1,416.067
P5,6,15.849,5.012,2,1,348.647
P5,2,15.849,7.079,2,1,263.566
P5,6,15.849,5.012,1,0,363.97
P5,8,15.849,12.589,1,0,409.537
P5,1,15.849,10.0,2,1,190.617
P5,6,15.849,7.079,2,1,468.304
P5,3,15.849,7.079,2,1,361.08
P5,5,15.849,3.548,1,0,480.389
P5,2,15.849,5.012,1,1,367.783
P5,2,15.849,5.012,2,1,528.233
P5,7,15.849,6.31,1,0,501.281
P5,6,15.849,7.079,2,1,450.87
P5,3,15.849,7.079,1,1,263.394
P5,4,15.849,1.259,2,1,403.041
P5,7,15.849,8.913,1,0,338.862
P5,2,15.849,5.012,1,0,201.871
P5,6,15.849,5.012,1,0,438.564
P5,3,15.849,5.012,1,1,241.774
P5,1,15.849,10.0,1,0,510.259
P5,4,15.849,0.891,2,1,396.013
P5,5,15.849,5.012,2,0,284.827
P5,1,15.849,14.125,1,0,232.048
P5,3,15.849,5.012,2,1,281.476
P5,5,15.849,7.079,1,1,364.493
P5,6,15.849,7.079,1,1,377.717
P5,5,15.849,7.079,2,0,444.906
P5,6,15.849,7.079,2,1,191.609
P5,8,15.849,17.783,1,1,447.199
P5,2,15.849,7.079,1,1,381.958
P5,1,15.849,19.953,2,1,363.144
P5,4,15.849,0.891,1,0,291.956
P5,8,15.849,17.783,1,1,432.191
P5,2,15.849,5.012,2,1,485.872
P5,7,15.849,12.589,2,1,216.71
P5,3,15.849,5.012,2,1,291.22
P5,4,15.849,1.259,2,1,231.812
P5,8,15.849,12.589,2,1,132.549
P5,6,15.849,7.079,1,0,286.157
P5,8,15.849,12.589,1,0,358.248
P5,6,15.849,10.0,2,1,313.809
P5,6,15.849,7.079,1,0,388.325
P5,7,15.849,12.589,1,1,637.787
P5,6,15.849,10.0,2,1,351.691
P5,3,15.849,3.548,1,0,278.85
P5,7,15.849,12.589,1,1,433.749
P5,7,15.849,8.913,2,1,196.761
P5,5,15.849,10.0,1,0,311.158
P5,6,15.849,10.0,2,1,380.683
P5,4,15.849,1.259,1,0,349.539
P5,2,15.849,5.012,2,1,2.728
P5,1,15.849,19.953,1,1,236.871
P5,1,15.849,14.125,2,1,522.13
P5,7,15.849,8.913,2,1,241.376
P5,5,15.849,14.125,2,1,260.727
P5,6,15.849,10.0,1,0,366.243
P5,6,15.849,14.125,1,1,485.731
P5,3,15.849,5.012,1,1,239.287
P5,1,15.849,14.125,1,1,327.871
P5,6,15.849,10.0,1,1,271.269
P5,4,15.849,1.778,1,1,427.813
P5,3,15.849,5.012,1,1,217.716
P5,7,15.849,8.913,2,1,638.775
P5,3,15.849,5.012,2,1,633.207
P5,7,15.849,6.31,1,1,364.046
P5,2,15.849,5.012,2,1,260.148
P5,6,15.849,10.0,2,1,408.964
P5,2,15.849,3.548,2,1,134.991
P5,7,15.849,6.31,1,0,166.324
P5,3,15.849,3.548,1,0,395.173
P5,2,15.849,3.548,1,0,288.801
P5,1,15.849,14.125,1,1,238.814
P5,4,15.849,1.259,2,1,297.424
P5,3,15.849,5.012,2,1,297.779
P5,1,15.849,10.0,2,1,425.354
P5,2,15.849,5.012,2,1,321.782
P5,6,15.849,10.0,2,1,486.288
P5,4,15.849,1.259,2,1,249.759
P5,1,15.849,10.0,2,1,179.411
P5,1,15.849,10.0,1,0,142.969
P5,7,15.849,8.913,1,0,249.335
P5,4,15.849,1.259,1,0,261.346
P5,3,15.849,5.012,1,1,1156.683
P5,2,15.849,5.012,2,1,213.135
P5,4,15.849,1.778,1,0,268.548
P5,3,15.849,5.012,1,1,368.048
P5,3,15.849,3.548,2,1,337.925
P5,7,15.849,12.589,2,1,122.813
P5,3,15.849,3.548,1,1,262.14
P5,7,15.849,12.589,2,0,124.115
P5,3,15.849,3.548,1,1,632.17
P5,7,15.849,17.783,2,1,162.852
P5,3,15.849,2.512,1,0,1020.422
P5,6,15.849,7.079,2,1,312.202
P5,7,15.849,12.589,2,1,120.764
P5,6,15.849,7.079,2,1,128.104
P5,3,15.849,3.548,2,1,142.684
P5,6,15.849,7.079,1,0,268.701
P5,1,15.849,14.125,1,1,174.62
P5,7,15.849,12.589,1,1,318.614
P5,4,15.849,2.512,2,0,321.13
P5,7,15.849,12.589,2,1,195.9
P5,6,15.849,10.0,1,0,544.103
P5,6,15.849,14.125,1,1,468.402
P5,3,15.849,3.548,1,1,266.992
P5,4,15.849,3.548,1,0,529.929
P5,4,15.849,5.012,2,1,634.98
P5,4,15.849,3.548,2,1,259.238
P5,7,15.849,8.913,2,1,101.048
P5,7,15.849,8.913,1,0,222.741
P5,3,15.849,3.548,1,1,269.959
P5,4,15.849,3.548,2,1,283.101
P5,3,15.849,2.512,1,0,205.957
P5,4,15.849,3.548,2,1,222.895
P5,4,15.849,2.512,1,0,315.014
P5,4,15.849,3.548,1,1,284.01
P5,4,15.849,3.548,1,1,540.501
P5,4,15.849,3.548,2,0,594.48
P5,4,15.849,5.012,2,1,454.232
P5,4,15.849,3.548,1,0,454.658
P5,1,15.849,10.0,2,1,317.178
P5,4,15.849,10.0,2,1,168.132
P5,5,15.849,10.0,1,1,211.026
P5,3,15.849,10.0,1,0,231.718
P5,2,15.849,10.0,2,1,155.956
P5,5,15.849,10.0,2,1,335.349
P5,7,15.849,12.589,1,0,495.253
P5,2,15.849,10.0,1,1,312.781
P5,5,15.849,10.0,2,1,238.851
P5,4,15.849,10.0,2,1,185.911
P5,6,15.849,10.0,2,1,160.978
P5,8,15.849,12.589,1,0,102.204
P5,7,15.849,25.119,2,1,71.808
P5,5,15.849,5.012,2,0,425.193
P5,8,15.849,25.119,1,0,344.112
P5,2,15.849,10.0,2,1,484.809
P5,3,15.849,19.953,1,1,282.853
P5,8,15.849,50.119,1,1,205.118
P5,7,15.849,25.119,1,1,179.481
P5,4,15.849,10.0,2,1,269.113
P5,5,15.849,10.0,1,1,210.005
P5,8,15.849,50.119,2,1,282.245
P5,2,15.849,5.012,2,1,174.532
P5,2,15.849,5.012,1,0,474.873
P5,4,15.849,5.012,1,1,571.894
P5,8,15.849,50.119,2,1,275.156
P5,6,15.849,10.0,1,0,167.44
P5,5,15.849,10.0,1,1,52.574
P5,4,15.849,5.012,2,1,138.789
P5,5,15.849,10.0,2,1,7.296
P5,7,15.849,25.119,2,1,69.607
P5,8,15.849,25.119,1,1,374.066
P5,2,15.849,10.0,1,1,289.163
P5,3,15.849,19.953,2,1,277.684
P5,4,15.849,5.012,1,1,405.202
P5,7,15.849,12.589,2,1,414.639
P5,3,15.849,19.953,1,1,188.151
P5,2,15.849,10.0,2,1,315.628
P5,7,15.849,12.589,1,1,408.315
P5,5,15.849,7.079,1,0,282.082
P5,3,15.849,10.0,1,1,293.519
P5,7,15.849,12.589,2,1,201.15
P5,1,15.849,10.0,1,1,143.943
P5,6,15.849,19.953,2,1,198.262
P5,2,15.849,7.079,1,1,270.357
P5,8,15.849,25.119,2,1,225.125
P5,6,15.849,19.953,2,1,703.563
P5,3,15.849,10.0,1,1,287.835
P5,8,15.849,25.119,2,1,285.735
P5,1,15.849,10.0,1,0,384.881
P5,8,15.849,17.783,2,1,186.637
P5,4,15.849,2.512,2,1,322.975
P5,5,15.849,10.0,1,1,223.854
P5,7,15.849,8.913,1,0,138.565
P5,3,15.849,10.0,1,1,302.341
P5,7,15.849,12.589,1,1,266.624
P5,1,15.849,19.953,2,1,506.598
P5,2,15.849,7.079,2,1,681.67
P5,6,15.849,10.0,2,1,322.459
P5,2,15.849,7.079,1,1,335.926
P5,6,15.849,10.0,2,1,310.959
P5,7,15.849,12.589,2,1,188.638
P5,6,15.849,10.0,1,0,347.788
P5,7,15.849,12.589,2,1,168.963
P5,4,15.849,2.512,2,1,834.709
P5,7,15.849,8.913,1,0,429.038
P5,5,15.849,10.0,1,1,632.967
P5,6,15.849,14.125,1,1,380.831
P5,3,15.849,7.079,1,0,461.555
P5,8,15.849,17.783,2,1,169.154
P5,8,15.849,17.783,2,1,128.399
P5,3,15.849,10.0,1,1,782.094
P5,3,15.849,10.0,1,1,306.223
P5,5,15.849,10.0,2,0,337.972
P5,3,15.849,10.0,2,1,179.841
P5,1,15.849,10.0,1,0,489.372
P5,1,15.849,14.125,1,1,286.254
P5,3,15.849,7.079,1,1,410.496
P5,8,15.849,12.589,1,1,1454.358
P5,4,15.849,2.512,1,1,527.501
P5,6,15.849,10.0,1,1,1020.637
P5,6,15.849,10.0,2,1,1786.272
P5,1,15.849,14.125,1,1,113.313
P5,4,15.849,1.259,1,1,2.313
P5,4,15.849,1.259,1,1,2.506
P5,2,15.849,5.012,1,1,2.286
P5,1,15.849,14.125,2,0,2.32
P5,7,15.849,12.589,1,1,2.331
P5,4,15.849,1.259,1,1,2.411
P5,5,15.849,14.125,1,1,2.395
P5,4,15.849,0.631,1,1,76.514
P5,8,15.849,12.589,2,0,2.679
P5,5,15.849,10.0,2,0,2.31
P5,6,15.849,10.0,1,1,2.336
P5,8,15.849,17.783,1,1,2.328
P5,8,15.849,17.783,2,0,2.32
P5,4,15.849,0.631,2,0,2.344
P5,4,15.849,1.259,1,1,2.309
P5,2,15.849,5.012,2,0,886.63
P5,8,15.849,25.119,1,1,2.312
P5,2,15.849,7.079,2,0,2.303
P5,3,15.849,7.079,1,1,2.314
P5,8,15.849,17.783,2,0,1172.771
P5,2,15.849,10.0,2,0,790.006
P5,7,15.849,12.589,2,1,4196.483
P5,8,15.849,25.119,1,1,230.467
P5,1,15.849,19.953,2,1,229.827
P5,2,15.849,14.125,1,1,219.515
P5,3,15.849,7.079,2,1,248.856
P5,1,15.849,14.125,2,1,310.39
P5,8,15.849,25.119,1,1,333.752
P5,4,15.849,1.259,1,1,380.763
P5,3,15.849,5.012,2,1,2014.694
P5,2,15.849,14.125,2,1,1564.243
P5,3,15.849,5.012,2,1,278.935
P5,5,15.849,14.125,1,1,203.631
P5,2,15.849,10.0,1,1,121.123
P5,3,15.849,5.012,1,1,2.313
P5,6,15.849,7.079,2,1,557.166
P5,3,15.849,3.548,2,1,330.207
P5,8,15.849,25.119,2,1,129.323
P5,7,15.849,12.589,2,1,301.959
P5,3,15.849,3.548,1,0,282.946
P5,2,15.849,10.0,2,1,223.547
P5,4,15.849,0.891,2,1,378.089
P5,8,15.849,17.783,2,1,247.141
P5,6,15.849,7.079,2,1,310.534
P5,1,15.849,14.125,1,0,253.746
P5,1,15.849,19.953,1,1,2.303
P5,1,15.849,19.953,2,1,278.667
P5,3,15.849,5.012,2,1,257.432
P5,5,15.849,14.125,1,1,265.697
P5,8,15.849,17.783,1,1,388.878
P5,4,15.849,0.891,2,1,318.985
P5,1,15.849,14.125,1,1,417.292
P5,5,15.849,14.125,2,0,1810.688
P5,4,15.849,0.891,1,0,445.512
P5,8,15.849,17.783,2,1,2106.82
P5,5,15.849,19.953,2,1,428.134
P5,1,15.849,14.125,1,1,315.067
P5,1,15.849,14.125,2,1,134.471
P5,4,15.849,1.259,2,1,1836.661
P5,6,15.849,7.079,2,1,167.07
P5,3,15.849,5.012,1,1,223.279
P5,1,15.849,10.0,2,1,297.239
P5,1,15.849,10.0,2,1,309.775
P5,8,15.849,12.589,1,1,535.841
P5,4,15.849,0.891,1,0,1507.67
P5,7,15.849,8.913,2,0,687.471
P5,6,15.849,5.012,1,1,364.82
P5,3,15.849,3.548,1,0,309.552
P5,7,15.849,12.589,2,1,307.261
P5,4,15.849,1.259,1,0,582.59
P5,8,15.849,12.589,1,1,275.847
P5,1,15.849,10.0,2,1,346.458
P5,8,15.849,12.589,1,1,252.562
P5,4,15.849,1.778,2,1,293.5
P5,4,15.849,1.778,1,0,380.563
P5,2,15.849,10.0,2,1,294.52
P5,5,15.849,14.125,1,1,1290.096
P5,8,15.849,8.913,2,1,220.923
P5,5,15.849,14.125,2,1,210.615
P5,2,15.849,7.079,2,1,149.487
P5,6,15.849,5.012,2,0,409.799
P5,3,15.849,5.012,2,1,460.798
P5,6,15.849,7.079,1,0,355.446
P5,4,15.849,2.512,2,0,317.866
P5,1,15.849,7.079,2,1,312.14
P5,4,15.849,3.548,1,0,376.631
P5,7,15.849,12.589,1,1,353.857
P5,1,15.849,7.079,1,1,962.941
P5,7,15.849,12.589,1,1,585.178
P5,3,15.849,5.012,2,0,752.422
P5,7,15.849,8.913,1,0,234.934
P5,7,15.849,12.589,2,1,282.613
P5,3,15.849,7.079,2,1,294.119
P5,5,15.849,14.125,1,1,256.741
P5,1,15.849,7.079,2,1,881.455
P5,1,15.849,5.012,1,0,368.203
P5,4,15.849,5.012,1,0,579.063
P5,6,15.849,10.0,1,1,293.763
P5,2,15.849,7.079,1,1,372.023
P5,8,15.849,8.913,2,1,244.67
P5,5,15.849,10.0,2,1,469.558
P5,5,15.849,10.0,1,1,400.504
P5,1,15.849,7.079,2,1,385.624
P5,4,15.849,7.079,2,1,347.843
P5,6,15.849,10.0,1,1,515.692
P5,4,15.849,7.079,2,1,330.544
P5,4,15.849,5.012,2,1,248.622
P5,1,15.849,7.079,1,0,229.826
P5,5,15.849,10.0,1,1,289.312
P5,5,15.849,7.079,1,0,294.74
P5,5,15.849,10.0,2,1,298.739
P5,2,15.849,7.079,2,1,241.77
P5,2,15.849,5.012,2,1,440.766
P5,2,15.849,5.012,2,1,121.149
P5,8,15.849,8.913,2,1,277.242
P5,1,15.849,10.0,2,1,195.957
P5,3,15.849,7.079,1,1,229.893
P5,3,15.849,5.012,1,1,641.854
P5,2,15.849,5.012,1,0,663.96
P5,3,15.849,5.012,1,1,404.615
